Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
Lithuania,12/14/21,493471,7021,,,1518,,18127.0481370287,,,,,440,LTU,2021/12/14,32,3904994,16318
Lithuania,12/15/21,495686,7039,,,2215,,18208.413428248485,,,,,440,LTU,2021/12/15,18,3922821,17827
Lithuania,12/16/21,497643,7059,,,1957,,18280.30140789504,,,,,440,LTU,2021/12/16,20,3942337,19516
Lithuania,12/17/21,499262,7069,,,1619,,18339.77337470535,,,,,440,LTU,2021/12/17,10,3963954,21617
Lithuania,12/18/21,500986,7097,,,1724,,18403.10238692337,,,,,440,LTU,2021/12/18,28,3968785,4831
Lithuania,12/19/21,502345,7119,,,1359,,18453.02357462887,,,,,440,LTU,2021/12/19,22,3971521,2736
Lithuania,12/20/21,502969,7143,,,624,,18475.945444480403,,,,,440,LTU,2021/12/20,24,3987926,16405
Lithuania,12/21/21,504422,7169,,,1453,,18529.31960616995,,,,,440,LTU,2021/12/21,26,4004321,16395
Lithuania,12/22/21,506144,7200,,,1722,,18592.57515085639,,,,,440,LTU,2021/12/22,31,4004321,0
Luxembourg,11/25/21,87773,864,,,421,,14021.783582757167,,,,,442,LUX,2021/11/25,2,890290,5166
Luxembourg,11/26/21,88108,866,,,335,,14075.300011502039,,,,,442,LUX,2021/11/26,2,895374,5084
Luxembourg,11/29/21,89010,874,,,902,,14219.394992779276,,,,,442,LUX,2021/11/29,8,917455,22081
Luxembourg,11/30/21,89181,875,,,171,,14246.712334019196,,,,,442,LUX,2021/11/30,1,917455,0
Luxembourg,12/1/21,89766,876,,,585,,14340.166396155762,,,,,442,LUX,2021/12/01,1,917455,0
Luxembourg,12/2/21,90336,879,,,570,,14431.224200288829,,,,,442,LUX,2021/12/02,3,920149,2694
Luxembourg,12/3/21,90774,880,,,438,,14501.194933991079,,,,,442,LUX,2021/12/03,1,926260,6111
Luxembourg,12/6/21,91709,885,,,935,,14650.561682876021,,,,,442,LUX,2021/12/06,5,937282,11022
Luxembourg,12/7/21,91908,888,,,199,,14682.35203905581,,,,,442,LUX,2021/12/07,3,940551,3269
Luxembourg,12/8/21,92574,889,,,666,,14788.745894411288,,,,,442,LUX,2021/12/08,1,947086,6535
Luxembourg,12/9/21,93060,889,,,486,,14866.384653724743,,,,,442,LUX,2021/12/09,0,953794,6708
Luxembourg,12/10/21,93429,890,,,369,,14925.332600610885,,,,,442,LUX,2021/12/10,1,960315,6521
Luxembourg,12/13/21,94300,895,,,871,,15064.475315347554,,,,,442,LUX,2021/12/13,5,973411,13096
Luxembourg,12/14/21,94511,896,,,211,,15098.182677930145,,,,,442,LUX,2021/12/14,1,976600,3189
Luxembourg,12/15/21,95222,896,,,711,,15211.765307296126,,,,,442,LUX,2021/12/15,0,983706,7106
Luxembourg,12/16/21,95759,897,,,537,,15297.551343821488,,,,,442,LUX,2021/12/16,1,991714,8008
Luxembourg,12/17/21,96108,898,,,349,,15353.304280036295,,,,,442,LUX,2021/12/17,1,1000134,8420
Luxembourg,12/20/21,97029,903,,,921,,15500.434521451301,,,,,442,LUX,2021/12/20,5,1014182,14048
Luxembourg,12/21/21,97258,904,,,229,,15537.017393638094,,,,,442,LUX,2021/12/21,1,1017782,3600
Luxembourg,12/22/21,97858,906,,,600,,15632.867713778163,,,,,442,LUX,2021/12/22,2,1025856,8074
MS Zaandam,11/25/21,9,2,,,0,,,,,,,8888,,2021/11/25,0,,
MS Zaandam,12/22/21,9,2,,,0,,,,,,,8888,,2021/12/22,0,,
Madagascar,11/25/21,44072,967,,,0,,159.15629540393584,,,,,450,MDG,2021/11/25,0,625884,0
Madagascar,11/29/21,44330,967,,,258,,160.08800542876375,,,,,450,MDG,2021/11/29,0,685440,0
Madagascar,12/4/21,44800,972,,,470,,161.78530663678356,,,,,450,MDG,2021/12/04,5,685440,0
Madagascar,12/11/21,45794,980,,,994,,165.3749181277872,,,,,450,MDG,2021/12/11,8,742069,0
Madagascar,12/18/21,47295,996,,,1501,,170.79544815595267,,,,,450,MDG,2021/12/18,16,742069,0
Madagascar,12/22/21,47295,996,,,0,,170.79544815595267,,,,,450,MDG,2021/12/22,0,742069,0
Malawi,11/25/21,61872,2304,,,5,,323.42992965744037,,,,,454,MWI,2021/11/25,0,1390496,15046
Malawi,11/26/21,61886,2304,,,14,,323.50311331103495,,,,,454,MWI,2021/11/26,0,1390496,0
Malawi,11/27/21,61889,2304,,,3,,323.5187955225195,,,,,454,MWI,2021/11/27,0,1390496,0
Malawi,11/28/21,61897,2305,,,8,,323.560614753145,,,,,454,MWI,2021/11/28,1,1399007,8511
Malawi,11/29/21,61901,2305,,,4,,323.58152436845774,,,,,454,MWI,2021/11/29,0,1414752,15745
Malawi,11/30/21,61916,2306,,,15,,323.6599354258805,,,,,454,MWI,2021/11/30,1,1414752,0
Malawi,12/1/21,61926,2306,,,10,,323.71220946416236,,,,,454,MWI,2021/12/01,0,1414752,0
Malawi,12/2/21,61936,2307,,,10,,323.7644835024442,,,,,454,MWI,2021/12/02,1,1431650,16898
Malawi,12/3/21,61949,2307,,,13,,323.8324397522106,,,,,454,MWI,2021/12/03,0,1450801,19151
Malawi,12/4/21,61966,2307,,,17,,323.92130561728976,,,,,454,MWI,2021/12/04,0,1450801,0
Malawi,12/5/21,61981,2307,,,15,,323.9997166747125,,,,,454,MWI,2021/12/05,0,1470951,20150
Malawi,12/6/21,61997,2307,,,16,,324.0833551359635,,,,,454,MWI,2021/12/06,0,1476957,6006
Malawi,12/7/21,62015,2307,,,18,,324.1774484048708,,,,,454,MWI,2021/12/07,0,1480569,3612
Malawi,12/8/21,62053,2307,,,38,,324.3760897503418,,,,,454,MWI,2021/12/08,0,1491386,10817
Malawi,12/9/21,62088,2307,,,35,,324.55904888432826,,,,,454,MWI,2021/12/09,0,1501147,9761
Malawi,12/10/21,62147,2307,,,59,,324.86746571019114,,,,,454,MWI,2021/12/10,0,1501147,0
Malawi,12/11/21,62230,2307,,,83,,325.3013402279305,,,,,454,MWI,2021/12/11,0,1501147,0
Malawi,12/12/21,62265,2308,,,35,,325.48429936191695,,,,,454,MWI,2021/12/12,1,1501147,0
Malawi,12/13/21,62380,2308,,,115,,326.08545080215816,,,,,454,MWI,2021/12/13,0,1553347,52200
Malawi,12/14/21,62615,2310,,,235,,327.3138907017816,,,,,454,MWI,2021/12/14,2,1560093,6746
Malawi,12/15/21,62933,2310,,,318,,328.9762051191443,,,,,454,MWI,2021/12/15,0,1560093,0
Malawi,12/16/21,63408,2311,,,475,,331.459221937532,,,,,454,MWI,2021/12/16,1,1575674,15581
Malawi,12/17/21,63944,2311,,,536,,334.26111038943895,,,,,454,MWI,2021/12/17,0,1575674,0
Malawi,12/18/21,64412,2311,,,468,,336.7075353810294,,,,,454,MWI,2021/12/18,0,1575674,0
Malawi,12/19/21,64741,2311,,,329,,338.42735124050216,,,,,454,MWI,2021/12/19,0,1639533,63859
Malawi,12/20/21,65223,2313,,,482,,340.94695988568714,,,,,454,MWI,2021/12/20,2,1639533,0
Malawi,12/21/21,66166,2313,,,943,,345.87640169566527,,,,,454,MWI,2021/12/21,0,1658953,19420
Malawi,12/22/21,67278,2317,,,1112,,351.6892747526066,,,,,454,MWI,2021/12/22,4,1658953,0
Malaysia,11/25/21,2608979,30195,,,6144,,8060.863749667166,,,,,458,MYS,2021/11/25,48,52541988,150544
Malaysia,11/26/21,2614480,30240,,,5501,,8077.85998132979,,,,,458,MYS,2021/11/26,45,52666489,124501
Malaysia,11/27/21,2619577,30280,,,5097,,8093.6079894709255,,,,,458,MYS,2021/11/27,40,53185334,518845
Malaysia,11/28/21,2623816,30309,,,4239,,8106.705067459993,,,,,458,MYS,2021/11/28,29,53185334,0
Malaysia,11/29/21,2627903,30370,,,4087,,8119.332516797412,,,,,458,MYS,2021/11/29,61,53185334,0
Malaysia,11/30/21,2632782,30425,,,4879,,8134.406978582894,,,,,458,MYS,2021/11/30,55,53517981,332647
Malaysia,12/1/21,2638221,30474,,,5439,,8151.2116511902395,,,,,458,MYS,2021/12/01,49,53517981,0
Malaysia,12/2/21,2644027,30521,,,5806,,8169.150229818342,,,,,458,MYS,2021/12/02,47,53828128,310147
Malaysia,12/3/21,2649578,30538,,,5551,,8186.30094459006,,,,,458,MYS,2021/12/03,17,53960016,131888
Malaysia,12/4/21,2654474,30574,,,4896,,8201.427930632635,,,,,458,MYS,2021/12/04,36,53960016,0
Malaysia,12/5/21,2658772,30614,,,4298,,8214.707298690435,,,,,458,MYS,2021/12/05,40,53960016,0
Malaysia,12/6/21,2663034,30652,,,4262,,8227.875438909685,,,,,458,MYS,2021/12/06,38,54197452,237436
Malaysia,12/7/21,2667999,30718,,,4965,,8243.21561164281,,,,,458,MYS,2021/12/07,66,54326199,128747
Malaysia,12/8/21,2673019,30746,,,5020,,8258.725715795941,,,,,458,MYS,2021/12/08,28,54326199,0
Malaysia,12/9/21,2678465,30787,,,5446,,8275.55201603856,,,,,458,MYS,2021/12/09,41,54326199,0
Malaysia,12/10/21,2683523,30831,,,5058,,8291.179527354601,,,,,458,MYS,2021/12/10,44,54326199,0
Malaysia,12/11/21,2688149,30862,,,4626,,8305.472304608063,,,,,458,MYS,2021/12/11,31,54326199,0
Malaysia,12/12/21,2691639,30879,,,3490,,8316.25522562289,,,,,458,MYS,2021/12/12,17,54326199,0
Malaysia,12/13/21,2695143,30908,,,3504,,8327.081401908263,,,,,458,MYS,2021/12/13,29,54326199,0
Malaysia,12/14/21,2699240,30956,,,4097,,8339.7397478675,,,,,458,MYS,2021/12/14,48,55209067,882868
Malaysia,12/15/21,2703140,30989,,,3900,,8351.789430376904,,,,,458,MYS,2021/12/15,33,55209067,0
Malaysia,12/16/21,2707402,31026,,,4262,,8364.957570596154,,,,,458,MYS,2021/12/16,37,55209067,0
Malaysia,12/17/21,2711764,31044,,,4362,,8378.434677033596,,,,,458,MYS,2021/12/17,18,55728484,519417
Malaysia,12/18/21,2715847,31073,,,4083,,8391.049767722287,,,,,458,MYS,2021/12/18,29,55728484,0
Malaysia,12/19/21,2718955,31092,,,3108,,8400.652437783627,,,,,458,MYS,2021/12/19,19,55882568,154084
Malaysia,12/20/21,2721544,31135,,,2589,,8408.651573172561,,,,,458,MYS,2021/12/20,43,56034257,151689
Malaysia,12/21/21,2724684,31192,,,3140,,8418.353112423723,,,,,458,MYS,2021/12/21,57,56207871,173614
Malaysia,12/22/21,2728203,31221,,,3519,,8429.225633641823,,,,,458,MYS,2021/12/22,29,56207871,0
Maldives,11/25/21,91122,248,,,76,,16857.52448468389,,,,,462,MDV,2021/11/25,0,766159,1738
Maldives,11/26/21,91274,248,,,152,,16885.644408760098,,,,,462,MDV,2021/11/26,0,766159,0
Maldives,11/27/21,91350,248,,,76,,16899.704370798197,,,,,462,MDV,2021/11/27,0,766159,0
Maldives,11/28/21,91464,248,,,114,,16920.794313855353,,,,,462,MDV,2021/11/28,0,767794,1635
Maldives,11/29/21,91543,250,,,79,,16935.40927439496,,,,,462,MDV,2021/11/29,2,767794,0
Maldives,11/30/21,91650,250,,,107,,16955.204220948603,,,,,462,MDV,2021/11/30,0,767794,0
Maldives,12/1/21,91750,251,,,100,,16973.70417099874,,,,,462,MDV,2021/12/01,1,772056,4262
Maldives,12/2/21,91893,251,,,143,,17000.159099570432,,,,,462,MDV,2021/12/02,0,772056,0
Maldives,12/3/21,91993,251,,,100,,17018.659049620564,,,,,462,MDV,2021/12/03,0,772056,0
Maldives,12/4/21,92095,253,,,102,,17037.528998671703,,,,,462,MDV,2021/12/04,2,772883,827
Maldives,12/5/21,92211,254,,,116,,17058.98894072986,,,,,462,MDV,2021/12/05,1,774438,1555
Maldives,12/6/21,92368,255,,,157,,17088.03386230857,,,,,462,MDV,2021/12/06,1,775843,1405
Maldives,12/7/21,92501,255,,,133,,17112.63879587525,,,,,462,MDV,2021/12/07,0,776498,655
Maldives,12/8/21,92629,255,,,128,,17136.318731939424,,,,,462,MDV,2021/12/08,0,777331,833
Maldives,12/9/21,92754,255,,,125,,17159.443669502092,,,,,462,MDV,2021/12/09,0,778312,981
Maldives,12/10/21,92846,256,,,92,,17176.463623548218,,,,,462,MDV,2021/12/10,1,778312,0
Maldives,12/11/21,93064,257,,,218,,17216.79351465751,,,,,462,MDV,2021/12/11,1,778312,0
Maldives,12/12/21,93119,258,,,55,,17226.968487185084,,,,,462,MDV,2021/12/12,1,778312,0
Maldives,12/13/21,93246,258,,,127,,17250.463423748755,,,,,462,MDV,2021/12/13,0,781076,2764
Maldives,12/14/21,93370,258,,,124,,17273.403361810924,,,,,462,MDV,2021/12/14,0,781907,831
Maldives,12/15/21,93532,259,,,162,,17303.37328089214,,,,,462,MDV,2021/12/15,1,781907,0
Maldives,12/16/21,93629,259,,,97,,17321.31823244077,,,,,462,MDV,2021/12/16,0,782632,725
Maldives,12/17/21,93733,259,,,104,,17340.558180492913,,,,,462,MDV,2021/12/17,0,782632,0
Maldives,12/18/21,93864,259,,,131,,17364.79311505859,,,,,462,MDV,2021/12/18,0,782632,0
Maldives,12/19/21,93957,259,,,93,,17381.998068605215,,,,,462,MDV,2021/12/19,0,784616,1984
Maldives,12/20/21,94057,260,,,100,,17400.49801865535,,,,,462,MDV,2021/12/20,1,784616,0
Maldives,12/21/21,94178,260,,,121,,17422.882958216014,,,,,462,MDV,2021/12/21,0,785241,625
Maldives,12/22/21,94299,260,,,121,,17445.267897776677,,,,,462,MDV,2021/12/22,0,785241,0
Mali,11/25/21,17144,601,,,48,,84.65824172969864,,,,,466,MLI,2021/11/25,0,734759,0
Mali,11/26/21,17219,602,,,75,,85.02859684692493,,,,,466,MLI,2021/11/26,1,734759,0
Mali,11/27/21,17300,603,,,81,,85.42858037352931,,,,,466,MLI,2021/11/27,1,734759,0
Mali,11/28/21,17339,605,,,39,,85.62116503448698,,,,,466,MLI,2021/11/28,2,734759,0
Mali,11/29/21,17364,606,,,25,,85.74461674022906,,,,,466,MLI,2021/11/29,1,847067,0
Mali,11/30/21,17434,606,,,70,,86.09028151630693,,,,,466,MLI,2021/11/30,0,847067,0
Mali,12/1/21,17500,610,,,66,,86.41619401946606,,,,,466,MLI,2021/12/01,4,847067,0
Mali,12/2/21,17572,611,,,72,,86.7717349320033,,,,,466,MLI,2021/12/02,1,847067,0
Mali,12/3/21,17698,613,,,126,,87.39393152894345,,,,,466,MLI,2021/12/03,2,847067,0
Mali,12/4/21,17812,617,,,114,,87.9568713071274,,,,,466,MLI,2021/12/04,4,847067,0
Mali,12/5/21,17915,618,,,103,,88.46549233478483,,,,,466,MLI,2021/12/05,1,847067,0
Mali,12/6/21,17971,618,,,56,,88.74202415564712,,,,,466,MLI,2021/12/06,0,939800,0
Mali,12/7/21,18112,619,,,141,,89.43829177603253,,,,,466,MLI,2021/12/07,1,939800,0
Mali,12/8/21,18253,621,,,141,,90.13455939641794,,,,,466,MLI,2021/12/08,2,939800,0
Mali,12/9/21,18329,622,,,76,,90.50985258187391,,,,,466,MLI,2021/12/09,1,963968,0
Mali,12/10/21,18404,623,,,75,,90.8802076991002,,,,,466,MLI,2021/12/10,1,963968,0
Mali,12/11/21,18504,628,,,100,,91.37401452206858,,,,,466,MLI,2021/12/11,5,963968,0
Mali,12/12/21,18591,629,,,87,,91.80362645805106,,,,,466,MLI,2021/12/12,1,963968,0
Mali,12/13/21,18627,630,,,36,,91.98139691431967,,,,,466,MLI,2021/12/13,1,963968,0
Mali,12/14/21,18718,633,,,91,,92.4307611232209,,,,,466,MLI,2021/12/14,3,963968,0
Mali,12/15/21,18855,634,,,137,,93.10727647068758,,,,,466,MLI,2021/12/15,1,963968,0
Mali,12/16/21,18938,634,,,83,,93.51713613375134,,,,,466,MLI,2021/12/16,0,989985,0
Mali,12/17/21,19064,637,,,126,,94.13933273069149,,,,,466,MLI,2021/12/17,3,989985,0
Mali,12/18/21,19192,639,,,128,,94.771405464091,,,,,466,MLI,2021/12/18,2,989985,0
Mali,12/19/21,19306,639,,,114,,95.33434524227496,,,,,466,MLI,2021/12/19,0,989985,0
Mali,12/20/21,19365,646,,,59,,95.6256912678263,,,,,466,MLI,2021/12/20,7,1006643,0
Mali,12/21/21,19470,647,,,105,,96.14418843194309,,,,,466,MLI,2021/12/21,1,1006643,0
Mali,12/22/21,19553,648,,,83,,96.55404809500685,,,,,466,MLI,2021/12/22,1,1006643,0
Malta,11/25/21,39011,466,,,83,,8835.233127764479,,,,,470,MLT,2021/11/25,2,939732,2917
Malta,11/26/21,39067,468,,,56,,8847.916039126781,,,,,470,MLT,2021/11/26,2,942729,2997
Malta,11/27/21,39162,468,,,95,,8869.431692330689,,,,,470,MLT,2021/11/27,0,945882,3153
Malta,11/28/21,39234,468,,,72,,8885.73829265365,,,,,470,MLT,2021/11/28,0,949337,3455
Malta,11/29/21,39329,468,,,95,,8907.253945857557,,,,,470,MLT,2021/11/29,0,952809,3472
Malta,11/30/21,39435,468,,,106,,8931.260885221916,,,,,470,MLT,2021/11/30,0,956338,3529
Malta,12/1/21,39530,468,,,95,,8952.776538425824,,,,,470,MLT,2021/12/01,0,959906,3568
Malta,12/2/21,39668,468,,,138,,8984.0308557115,,,,,470,MLT,2021/12/02,0,962678,2772
Malta,12/3/21,39806,468,,,138,,9015.285172997175,,,,,470,MLT,2021/12/03,0,965802,3124
Malta,12/4/21,39865,468,,,59,,9028.647526039602,,,,,470,MLT,2021/12/04,0,968248,2446
Malta,12/5/21,39934,468,,,69,,9044.274684682441,,,,,470,MLT,2021/12/05,0,971433,3185
Malta,12/6/21,40015,468,,,81,,9062.619610045771,,,,,470,MLT,2021/12/06,0,974618,3185
Malta,12/7/21,40101,468,,,86,,9082.096938209308,,,,,470,MLT,2021/12/07,0,977631,3013
Malta,12/8/21,40188,468,,,87,,9101.800746932888,,,,,470,MLT,2021/12/08,0,978775,1144
Malta,12/9/21,40269,468,,,81,,9120.14567229622,,,,,470,MLT,2021/12/09,0,981712,2937
Malta,12/10/21,40357,470,,,88,,9140.075961579838,,,,,470,MLT,2021/12/10,2,984895,3183
Malta,12/11/21,40468,470,,,111,,9165.215303744402,,,,,470,MLT,2021/12/11,0,988115,3220
Malta,12/12/21,40546,470,,,78,,9182.880787427612,,,,,470,MLT,2021/12/12,0,993372,5257
Malta,12/13/21,40624,471,,,78,,9200.54627111082,,,,,470,MLT,2021/12/13,1,993372,0
Malta,12/14/21,40724,471,,,100,,9223.194327114932,,,,,470,MLT,2021/12/14,0,997459,4087
Malta,12/15/21,40892,471,,,168,,9261.243061201842,,,,,470,MLT,2021/12/15,0,1000324,2865
Malta,12/16/21,41059,471,,,167,,9299.06531472871,,,,,470,MLT,2021/12/16,0,1002643,2319
Malta,12/17/21,41280,471,,,221,,9349.1175184978,,,,,470,MLT,2021/12/17,0,1005114,2471
Malta,12/18/21,41571,471,,,291,,9415.023361469768,,,,,470,MLT,2021/12/18,0,1007250,2136
Malta,12/19/21,41853,471,,,282,,9478.890879401366,,,,,470,MLT,2021/12/19,0,1009968,2718
Malta,12/20/21,42105,471,,,252,,9535.963980531731,,,,,470,MLT,2021/12/20,0,1012731,2763
Malta,12/21/21,42491,471,,,386,,9623.385476707606,,,,,470,MLT,2021/12/21,0,1016374,3643
Malta,12/22/21,43073,473,,,582,,9755.197162651544,,,,,470,MLT,2021/12/22,2,1019517,3143
Marshall Islands,11/25/21,4,0,,,0,,6.847790731515245,,,,,584,MHL,2021/11/25,0,45072,0
Marshall Islands,12/22/21,4,0,,,0,,6.847790731515245,,,,,584,MHL,2021/12/22,0,47800,0
Mauritania,11/25/21,38950,825,,,69,,837.6956594675739,,,,,478,MRT,2021/11/25,3,1734046,0
Mauritania,11/26/21,39035,829,,,85,,839.523750123665,,,,,478,MRT,2021/11/26,4,1734046,0
Mauritania,11/27/21,39115,831,,,80,,841.24430603528,,,,,478,MRT,2021/11/27,2,1734046,0
Mauritania,11/28/21,39178,831,,,63,,842.5992438156768,,,,,478,MRT,2021/11/28,0,1734046,0
Mauritania,11/29/21,39213,831,,,35,,843.3519870270085,,,,,478,MRT,2021/11/29,0,1734046,0
Mauritania,11/30/21,39266,832,,,53,,844.4918553184534,,,,,478,MRT,2021/11/30,1,1734046,0
Mauritania,12/1/21,39339,835,,,73,,846.0618625878021,,,,,478,MRT,2021/12/01,3,1734046,0
Mauritania,12/2/21,39408,835,,,69,,847.54584206157,,,,,478,MRT,2021/12/02,0,1734046,0
Mauritania,12/3/21,39468,837,,,60,,848.8362589952814,,,,,478,MRT,2021/12/03,2,1759659,0
Mauritania,12/4/21,39510,838,,,42,,849.7395508488793,,,,,478,MRT,2021/12/04,1,1759659,0
Mauritania,12/5/21,39558,840,,,48,,850.7718843958482,,,,,478,MRT,2021/12/05,2,1759659,0
Mauritania,12/6/21,39584,842,,,26,,851.3310650671232,,,,,478,MRT,2021/12/06,2,1782657,0
Mauritania,12/7/21,39621,844,,,37,,852.1268221762451,,,,,478,MRT,2021/12/07,2,1782657,0
Mauritania,12/8/21,39669,844,,,48,,853.1591557232142,,,,,478,MRT,2021/12/08,0,1782657,0
Mauritania,12/9/21,39704,846,,,35,,853.9118989345458,,,,,478,MRT,2021/12/09,2,1795467,0
Mauritania,12/10/21,39742,848,,,38,,854.7291629925629,,,,,478,MRT,2021/12/10,2,1795467,0
Mauritania,12/11/21,39778,849,,,36,,855.5034131527897,,,,,478,MRT,2021/12/11,1,1795467,0
Mauritania,12/12/21,39806,849,,,28,,856.1056077218549,,,,,478,MRT,2021/12/12,0,1795467,0
Mauritania,12/13/21,39834,850,,,28,,856.7078022909202,,,,,478,MRT,2021/12/13,1,1812604,0
Mauritania,12/14/21,39878,852,,,44,,857.6541080423085,,,,,478,MRT,2021/12/14,2,1812604,0
Mauritania,12/15/21,39924,852,,,46,,858.6434276914871,,,,,478,MRT,2021/12/15,0,1812604,0
Mauritania,12/16/21,39964,852,,,40,,859.5037056472946,,,,,478,MRT,2021/12/16,0,1820362,0
Mauritania,12/17/21,39990,852,,,26,,860.0628863185696,,,,,478,MRT,2021/12/17,0,1820362,0
Mauritania,12/18/21,40027,852,,,37,,860.8586434276915,,,,,478,MRT,2021/12/18,0,1820362,0
Mauritania,12/19/21,40083,853,,,56,,862.063032565822,,,,,478,MRT,2021/12/19,1,1820362,0
Mauritania,12/20/21,40126,855,,,43,,862.9878313683151,,,,,478,MRT,2021/12/20,2,1824139,0
Mauritania,12/21/21,40182,857,,,56,,864.1922205064457,,,,,478,MRT,2021/12/21,2,1824139,0
Mauritania,12/22/21,40239,859,,,57,,865.4181165934714,,,,,478,MRT,2021/12/22,2,1824139,0
Mauritius,11/25/21,20913,240,,,161,,1644.4049892786966,,,,,480,MUS,2021/11/25,0,1875132,47725
Mauritius,11/26/21,21040,240,,,127,,1654.3910952242038,,,,,480,MUS,2021/11/26,0,1875132,0
Mauritius,11/27/21,21191,240,,,151,,1666.2643393011456,,,,,480,MUS,2021/11/27,0,1875132,0
Mauritius,11/28/21,21325,240,,,134,,1676.800860534988,,,,,480,MUS,2021/11/28,0,1875132,0
Mauritius,11/29/21,21386,240,,,61,,1681.5973366190506,,,,,480,MUS,2021/11/29,0,1875132,0
Mauritius,11/30/21,21543,240,,,157,,1693.9423652288508,,,,,480,MUS,2021/11/30,0,1875132,0
Mauritius,12/1/21,21655,240,,,112,,1702.7490098422118,,,,,480,MUS,2021/12/01,0,1875132,0
Mauritius,12/2/21,21760,240,,,105,,1711.0052391672375,,,,,480,MUS,2021/12/02,0,1875132,0
Mauritius,12/3/21,21868,240,,,108,,1719.4973607586924,,,,,480,MUS,2021/12/03,0,1875132,0
Mauritius,12/4/21,21973,240,,,105,,1727.753590083718,,,,,480,MUS,2021/12/04,0,1875132,0
Mauritius,12/5/21,22090,240,,,117,,1736.9533884744612,,,,,480,MUS,2021/12/05,0,1875132,0
Mauritius,12/6/21,22156,240,,,66,,1742.143018335906,,,,,480,MUS,2021/12/06,0,1875132,0
Mauritius,12/7/21,22251,240,,,95,,1749.6129401061673,,,,,480,MUS,2021/12/07,0,1875132,0
Mauritius,12/8/21,22310,240,,,59,,1754.252154679277,,,,,480,MUS,2021/12/08,0,1875132,0
Mauritius,12/9/21,22393,240,,,83,,1760.778507383821,,,,,480,MUS,2021/12/09,0,1875132,0
Mauritius,12/10/21,22461,240,,,68,,1766.1253987562186,,,,,480,MUS,2021/12/10,0,1875132,0
Mauritius,12/11/21,22521,240,,,60,,1770.8432440848048,,,,,480,MUS,2021/12/11,0,1875132,0
Mauritius,12/12/21,22613,240,,,92,,1778.077273588637,,,,,480,MUS,2021/12/12,0,1875132,0
Mauritius,12/13/21,22651,240,,,38,,1781.0652422967414,,,,,480,MUS,2021/12/13,0,1875132,0
Mauritius,12/14/21,22710,240,,,59,,1785.7044568698511,,,,,480,MUS,2021/12/14,0,1875132,0
Mauritius,12/15/21,22769,240,,,59,,1790.3436714429608,,,,,480,MUS,2021/12/15,0,1875132,0
Mauritius,12/16/21,22815,240,,,46,,1793.9606861948769,,,,,480,MUS,2021/12/16,0,1875132,0
Mauritius,12/17/21,22869,240,,,54,,1798.2067469906044,,,,,480,MUS,2021/12/17,0,1875132,0
Mauritius,12/18/21,22907,240,,,38,,1801.194715698709,,,,,480,MUS,2021/12/18,0,1875132,0
Mauritius,12/19/21,22965,240,,,58,,1805.7552995163421,,,,,480,MUS,2021/12/19,0,1875132,0
Mauritius,12/20/21,22979,240,,,14,,1806.8561300930123,,,,,480,MUS,2021/12/20,0,2013261,138129
Mauritius,12/22/21,23020,240,,,41,,1810.0799910675462,,,,,480,MUS,2021/12/22,0,2013261,0
Mexico,11/25/21,3876391,293449,,,8415,,3033.3528895476525,,,,,484,MEX,2021/11/25,599,131601135,221510
Mexico,11/26/21,3879836,293614,,,3445,,3036.0486704181817,,,,,484,MEX,2021/11/26,165,131601135,0
Mexico,11/28/21,3882792,293859,,,2956,,3038.3617990838666,,,,,484,MEX,2021/11/28,245,132308788,211396
Mexico,11/29/21,3884566,293950,,,1774,,3039.749989291216,,,,,484,MEX,2021/11/29,91,132422896,114108
Mexico,12/1/21,3891218,294428,,,6652,,3044.955311308853,,,,,484,MEX,2021/12/01,478,132840902,204091
Mexico,12/3/21,3897452,294904,,,6234,,3049.8335400307337,,,,,484,MEX,2021/12/03,476,133692326,436098
Mexico,12/5/21,3901263,295203,,,3811,,3052.8157231650116,,,,,484,MEX,2021/12/05,299,134370326,277261
Mexico,12/6/21,3902015,295313,,,752,,3053.404178089435,,,,,484,MEX,2021/12/06,110,134370326,0
Mexico,12/8/21,3905319,295602,,,3304,,3055.9896236616346,,,,,484,MEX,2021/12/08,289,134370326,0
Mexico,12/9/21,3911714,296188,,,6395,,3060.993838078771,,,,,484,MEX,2021/12/09,586,135022230,651904
Mexico,12/11/21,3914706,296385,,,2992,,3063.335137458923,,,,,484,MEX,2021/12/11,197,136829147,1347688
Mexico,12/12/21,3917361,296620,,,2655,,3065.4127276508693,,,,,484,MEX,2021/12/12,235,137169511,340364
Mexico,12/13/21,3918216,296672,,,855,,3066.0817821194623,,,,,484,MEX,2021/12/13,52,137357032,187521
Mexico,12/14/21,3918987,296721,,,771,,3066.6851049209654,,,,,484,MEX,2021/12/14,49,137357032,0
Mexico,12/15/21,3924638,297188,,,5651,,3071.107124572449,,,,,484,MEX,2021/12/15,467,137357032,0
Mexico,12/16/21,3927265,297356,,,2627,,3073.1628042086986,,,,,484,MEX,2021/12/16,168,139820373,2463341
Mexico,12/18/21,3930015,297568,,,2750,,3075.314733786044,,,,,484,MEX,2021/12/18,212,139820373,0
